time|event|error
3490.32373581146|MessageID: CARD_INSERT, Value: 4319401234567729|0
3490.32373581146|MessageID: ESD_SENSOR, Value: 1009|0
3490.62373581146|MessageID: PIN_INIT_START|0
3496.34043419665|MessageID: PIN_STOP|0
3496.45794242498|MessageID: AMOUNT_SEL|0
3497.638295431|MessageID: WDR_INIT_START|0
3499.86681795184|MessageID: WDR_STOP|0
3502.26265377076|MessageID: CARD_REMOVED|0
3503.16265377076|MessageID: CARD_INSERT, Value: 4319401234560848|0
3503.16265377076|MessageID: ESD_SENSOR, Value: 1000|0
3503.46265377076|MessageID: PIN_INIT_START|0
3510.10082569115|MessageID: PIN_STOP|0
3510.59205321656|MessageID: AMOUNT_SEL|0
3511.9746728369|MessageID: WDR_INIT_START|0
3514.48585598144|MessageID: WDR_STOP|0
3515.55510802514|MessageID: CARD_REMOVED|0
3516.45510802514|MessageID: CARD_INSERT, Value: 4319401234563170|0
3516.45510802514|MessageID: ESD_SENSOR, Value: 1007|0
3516.75510802514|MessageID: PIN_INIT_START|0
3519.83400031789|MessageID: PIN_STOP|0
3520.22443567846|MessageID: AMOUNT_SEL|0
3521.91879548059|MessageID: WDR_INIT_START|0
3523.83744847593|MessageID: WDR_STOP|0
3528.86132856838|MessageID: CARD_REMOVED|0
3529.76132856838|MessageID: CARD_INSERT, Value: 4319401234562440|0
3529.76132856838|MessageID: ESD_SENSOR, Value: 1012|0
3530.06132856838|MessageID: PIN_INIT_START|0
3536.59160158604|MessageID: PIN_STOP|0
3537.67954646942|MessageID: AMOUNT_SEL|0
3539.53245437215|MessageID: WDR_INIT_START|0
3544.6741057971|MessageID: WDR_STOP|0
3551.1915479504|MessageID: CARD_REMOVED|0
3552.0915479504|MessageID: CARD_INSERT, Value: 4319401234569857|0
3552.0915479504|MessageID: ESD_SENSOR, Value: 993|0
3552.3915479504|MessageID: PIN_INIT_START|0
3557.80198830769|MessageID: PIN_STOP|0
3558.69669137667|MessageID: AMOUNT_SEL|0
3560.43329783467|MessageID: WDR_INIT_START|0
3563.770910361|MessageID: WDR_STOP|0
3565.97134670343|MessageID: CARD_REMOVED|0
3566.87134670343|MessageID: CARD_INSERT, Value: 4319401234561720|0
3566.87134670343|MessageID: ESD_SENSOR, Value: 1013|0
3567.17134670343|MessageID: PIN_INIT_START|0
3571.71882496371|MessageID: PIN_STOP|0
3572.86870583888|MessageID: AMOUNT_SEL|0
3574.6214560433|MessageID: WDR_INIT_START|0
3576.0545065324|MessageID: WDR_STOP|0
3580.26734006676|MessageID: CARD_REMOVED|0
3581.16734006676|MessageID: CARD_INSERT, Value: 4319401234563170|0
3581.16734006676|MessageID: ESD_SENSOR, Value: 1001|0
3581.46734006676|MessageID: PIN_INIT_START|0
3585.50514536234|MessageID: PIN_STOP|0
3585.76924316667|MessageID: AMOUNT_SEL|0
3587.00849601588|MessageID: WDR_INIT_START|0
3589.04740140467|MessageID: WDR_STOP|0
3589.42811136278|MessageID: CARD_REMOVED|0
3590.32811136278|MessageID: CARD_INSERT, Value: 4319401234561720|0
3590.32811136278|MessageID: ESD_SENSOR, Value: 1003|0
3590.62811136278|MessageID: PIN_INIT_START|0
3595.23296328156|MessageID: PIN_STOP|0
3595.59868913831|MessageID: AMOUNT_SEL|0
3597.06805884059|MessageID: WDR_INIT_START|0
3598.95920853425|MessageID: WDR_STOP|0
3600.70709133621|MessageID: CARD_REMOVED|0
3601.60709133621|MessageID: CARD_INSERT, Value: 4319401234560699|0
3601.60709133621|MessageID: ESD_SENSOR, Value: 1008|0
3601.90709133621|MessageID: PIN_INIT_START|0
3605.19106378618|MessageID: PIN_STOP|0
3605.31255884414|MessageID: AMOUNT_SEL|0
3606.26510644478|MessageID: WDR_INIT_START|0
3609.69817852902|MessageID: WDR_STOP|0
3611.23027470827|MessageID: CARD_REMOVED|0
3612.13027470827|MessageID: CARD_INSERT, Value: 4319401234569890|0
3612.13027470827|MessageID: ESD_SENSOR, Value: 1012|0
3612.43027470827|MessageID: PIN_INIT_START|0
3616.37481586891|MessageID: PIN_STOP|0
3617.06101532071|MessageID: AMOUNT_SEL|0
3618.60229124501|MessageID: WDR_INIT_START|0
3620.83813738029|MessageID: WDR_STOP|0
3622.66096184022|MessageID: CARD_REMOVED|0
3623.56096184022|MessageID: CARD_INSERT, Value: 4319401234567729|0
3623.56096184022|MessageID: ESD_SENSOR, Value: 1002|0
3623.86096184022|MessageID: PIN_INIT_START|0
3629.58310822073|MessageID: PIN_STOP|0
3630.04095232639|MessageID: AMOUNT_SEL|0
3631.21178995528|MessageID: WDR_INIT_START|0
3636.9548346985|MessageID: WDR_STOP|0
3640.47160955851|MessageID: CARD_REMOVED|0
3641.37160955851|MessageID: CARD_INSERT, Value: 4319401234563978|0
3641.37160955851|MessageID: ESD_SENSOR, Value: 1000|0
3641.67160955851|MessageID: PIN_INIT_START|0
3644.6433269344|MessageID: PIN_STOP|0
3645.18632767312|MessageID: AMOUNT_SEL|0
3646.47975695067|MessageID: WDR_INIT_START|0
3648.18381996081|MessageID: WDR_STOP|0
3650.31444039316|MessageID: CARD_REMOVED|0
3651.21444039316|MessageID: CARD_INSERT, Value: 4319401234564538|0
3651.21444039316|MessageID: ESD_SENSOR, Value: 1009|0
3651.51444039316|MessageID: PIN_INIT_START|0
3654.0098823077|MessageID: PIN_STOP|0
3654.03189237582|MessageID: AMOUNT_SEL|0
3655.453528853|MessageID: WDR_INIT_START|0
3657.64799265531|MessageID: WDR_STOP|0
3658.84099884379|MessageID: CARD_REMOVED|0
3659.74099884379|MessageID: CARD_INSERT, Value: 4319401234560964|0
3659.74099884379|MessageID: ESD_SENSOR, Value: 996|0
3660.04099884379|MessageID: PIN_INIT_START|0
3664.80517141824|MessageID: PIN_STOP|0
3665.02181038785|MessageID: AMOUNT_SEL|0
3666.33037546292|MessageID: WDR_INIT_START|0
3669.04546116233|MessageID: WDR_STOP|0
3670.30246695112|MessageID: CARD_REMOVED|0
3671.20246695112|MessageID: CARD_INSERT, Value: 4319401234569890|0
3671.20246695112|MessageID: ESD_SENSOR, Value: 993|0
3671.50246695112|MessageID: PIN_INIT_START|0
3675.20992600405|MessageID: PIN_STOP|0
3675.48745282047|MessageID: AMOUNT_SEL|0
3677.21996906608|MessageID: WDR_INIT_START|0
3679.46430249796|MessageID: WDR_STOP|0
3680.79078141522|MessageID: CARD_REMOVED|0
3681.69078141522|MessageID: CARD_INSERT, Value: 4319401234563403|0
3681.69078141522|MessageID: ESD_SENSOR, Value: 998|0
3681.99078141522|MessageID: PIN_INIT_START|0
3685.8550234906|MessageID: PIN_STOP|0
3690.22824489138|MessageID: AMOUNT_SEL|0
3692.07590208372|MessageID: WDR_INIT_START|0
3694.82813217241|MessageID: WDR_STOP|0
3696.66402317738|MessageID: CARD_REMOVED|0
3697.56402317738|MessageID: CARD_INSERT, Value: 4319401234561158|0
3697.56402317738|MessageID: ESD_SENSOR, Value: 996|0
3697.86402317738|MessageID: PIN_INIT_START|0
3703.87884348303|MessageID: PIN_STOP|0
3704.77440480048|MessageID: AMOUNT_SEL|0
3706.37708418851|MessageID: WDR_INIT_START|0
3708.13949014994|MessageID: WDR_STOP|0
3709.56585230976|MessageID: CARD_REMOVED|0
3710.46585230976|MessageID: CARD_INSERT, Value: 4319401234561158|0
3710.46585230976|MessageID: ESD_SENSOR, Value: 991|0
3710.76585230976|MessageID: PIN_INIT_START|0
3715.73832430303|MessageID: PIN_STOP|0
3716.57321622358|MessageID: AMOUNT_SEL|0
3717.98507078972|MessageID: WDR_INIT_START|0
3720.4692076076|MessageID: WDR_STOP|0
3723.81482978296|MessageID: CARD_REMOVED|0
3724.71482978296|MessageID: CARD_INSERT, Value: 4319401234560964|0
3724.71482978296|MessageID: ESD_SENSOR, Value: 1010|0
3725.01482978296|MessageID: PIN_INIT_START|0
3730.90628221243|MessageID: PIN_STOP|0
3733.47213430118|MessageID: AMOUNT_SEL|0
3734.91684332327|MessageID: WDR_INIT_START|0
3737.50476008908|MessageID: WDR_STOP|0
3739.06836719116|MessageID: CARD_REMOVED|0
3739.96836719116|MessageID: CARD_INSERT, Value: 4319401234569857|0
3739.96836719116|MessageID: ESD_SENSOR, Value: 998|0
3740.26836719116|MessageID: PIN_INIT_START|0
3746.07573576074|MessageID: PIN_STOP|0
3746.27723738711|MessageID: AMOUNT_SEL|0
3747.53796460487|MessageID: WDR_INIT_START|0
3750.40984061964|MessageID: WDR_STOP|0
3751.53137486829|MessageID: CARD_REMOVED|0
3752.43137486829|MessageID: CARD_INSERT, Value: 4319401234569720|0
3752.43137486829|MessageID: ESD_SENSOR, Value: 999|0
3752.73137486829|MessageID: PIN_INIT_START|0
3757.79478689862|MessageID: PIN_STOP|0
3758.77197981697|MessageID: AMOUNT_SEL|0
3760.1950940083|MessageID: WDR_INIT_START|0
3763.50957415228|MessageID: WDR_STOP|0
3764.73184349847|MessageID: CARD_REMOVED|0
3765.63184349847|MessageID: CARD_INSERT, Value: 4319401234569720|0
3765.63184349847|MessageID: ESD_SENSOR, Value: 992|0
3765.93184349847|MessageID: PIN_INIT_START|0
3771.00807108864|MessageID: PIN_STOP|0
3771.04841356699|MessageID: AMOUNT_SEL|0
3772.96749217984|MessageID: WDR_INIT_START|0
3775.50605514097|MessageID: WDR_STOP|0
3777.37030475036|MessageID: CARD_REMOVED|0
3778.27030475036|MessageID: CARD_INSERT, Value: 4319401234563403|0
3778.27030475036|MessageID: ESD_SENSOR, Value: 997|0
3778.57030475036|MessageID: PIN_INIT_START|0
3783.0750687151|MessageID: PIN_STOP|0
3783.18105593612|MessageID: AMOUNT_SEL|0
3784.91346834039|MessageID: WDR_INIT_START|0
3786.21363098722|MessageID: WDR_STOP|0
3788.66377160915|MessageID: CARD_REMOVED|0
3789.56377160915|MessageID: CARD_INSERT, Value: 4319401234569890|0
3789.56377160915|MessageID: ESD_SENSOR, Value: 1002|0
3789.86377160915|MessageID: PIN_INIT_START|0
3793.9890244577|MessageID: PIN_STOP|0
3798.32482103534|MessageID: AMOUNT_SEL|0
3799.6615452987|MessageID: WDR_INIT_START|0
3803.17312697799|MessageID: WDR_STOP|0
3803.62994440634|MessageID: CARD_REMOVED|0
3804.52994440634|MessageID: CARD_INSERT, Value: 4319401234569720|0
3804.52994440634|MessageID: ESD_SENSOR, Value: 1002|0
3804.82994440635|MessageID: PIN_INIT_START|0
3810.55726388386|MessageID: PIN_STOP|0
3812.93297728426|MessageID: AMOUNT_SEL|0
3814.77975328141|MessageID: WDR_INIT_START|0
3817.97231108426|MessageID: WDR_STOP|0
3818.81370876437|MessageID: CARD_REMOVED|0
3819.71370876437|MessageID: CARD_INSERT, Value: 4319401234560699|0
3819.71370876437|MessageID: ESD_SENSOR, Value: 1003|0
3820.01370876437|MessageID: PIN_INIT_START|0
3823.21348195976|MessageID: PIN_STOP|0
3825.17407059994|MessageID: AMOUNT_SEL|0
3826.42473279648|MessageID: WDR_INIT_START|0
3829.75018656979|MessageID: WDR_STOP|0
3830.93997018711|MessageID: CARD_REMOVED|0
3831.83997018711|MessageID: CARD_INSERT, Value: 4319401234564594|0
3831.83997018711|MessageID: ESD_SENSOR, Value: 1003|0
3832.13997018711|MessageID: PIN_INIT_START|0
3834.15619519391|MessageID: PIN_STOP|0
3835.17378488428|MessageID: AMOUNT_SEL|0
3836.4341566914|MessageID: WDR_INIT_START|0
3839.21927814345|MessageID: WDR_STOP|0
3841.29814837828|MessageID: CARD_REMOVED|0
3842.19814837828|MessageID: CARD_INSERT, Value: 4319401234569720|0
3842.19814837828|MessageID: ESD_SENSOR, Value: 991|0
3842.49814837828|MessageID: PIN_INIT_START|0
3846.8549388901|MessageID: PIN_STOP|0
3848.25074356224|MessageID: AMOUNT_SEL|0
3849.86488208174|MessageID: WDR_INIT_START|1
3852.08555374898|MessageID: WDR_STOP|0
3853.8654369227|MessageID: CARD_REMOVED|0
3854.7654369227|MessageID: CARD_INSERT, Value: 4319401234561661|0
3854.7654369227|MessageID: ESD_SENSOR, Value: 1003|0
3855.0654369227|MessageID: PIN_INIT_START|0
3857.06265349786|MessageID: PIN_STOP|0
3857.06788026334|MessageID: AMOUNT_SEL|0
3858.45715925314|MessageID: WDR_INIT_START|0
3860.45943765658|MessageID: WDR_STOP|0
3862.65133281826|MessageID: CARD_REMOVED|0
3863.55133281826|MessageID: CARD_INSERT, Value: 4319401234561720|0
3863.55133281826|MessageID: ESD_SENSOR, Value: 1002|0
3863.85133281826|MessageID: PIN_INIT_START|0
3868.44026830625|MessageID: PIN_STOP|0
3868.97992876067|MessageID: AMOUNT_SEL|0
3870.63287936443|MessageID: WDR_INIT_START|0
3873.1811447482|MessageID: WDR_STOP|0
3875.37025948429|MessageID: CARD_REMOVED|0
3876.27025948429|MessageID: CARD_INSERT, Value: 4319401234560848|0
3876.27025948429|MessageID: ESD_SENSOR, Value: 1000|0
3876.57025948429|MessageID: PIN_INIT_START|0
3881.69828510385|MessageID: PIN_STOP|0
3882.20152796978|MessageID: AMOUNT_SEL|0
3884.97245663671|MessageID: WDR_INIT_START|1
3888.04024406111|MessageID: WDR_STOP|0
3890.73603084903|MessageID: CARD_REMOVED|0
3891.63603084903|MessageID: CARD_INSERT, Value: 4319401234567921|0
3891.63603084903|MessageID: ESD_SENSOR, Value: 1004|0
3891.93603084903|MessageID: PIN_INIT_START|0
3896.10617145522|MessageID: PIN_STOP|0
3898.83804747487|MessageID: AMOUNT_SEL|0
3900.55133524368|MessageID: WDR_INIT_START|0
3904.78811810824|MessageID: WDR_STOP|0
3906.6163419652|MessageID: CARD_REMOVED|0
3907.5163419652|MessageID: CARD_INSERT, Value: 4319401234564594|0
3907.5163419652|MessageID: ESD_SENSOR, Value: 994|0
3907.8163419652|MessageID: PIN_INIT_START|0
3911.19142054259|MessageID: PIN_STOP|0
3913.0671662816|MessageID: AMOUNT_SEL|0
3914.89909828203|MessageID: WDR_INIT_START|0
3919.23223291485|MessageID: WDR_STOP|0
3921.66747006713|MessageID: CARD_REMOVED|0
3922.56747006713|MessageID: CARD_INSERT, Value: 4319401234560699|0
3922.56747006713|MessageID: ESD_SENSOR, Value: 1001|0
3922.86747006713|MessageID: PIN_INIT_START|0
3926.24909472868|MessageID: PIN_STOP|0
3928.33304367318|MessageID: AMOUNT_SEL|0
3930.06730859775|MessageID: WDR_INIT_START|0
3935.18503078817|MessageID: WDR_STOP|0
3936.57239292102|MessageID: CARD_REMOVED|0
3937.47239292102|MessageID: CARD_INSERT, Value: 4319401234562317|0
3937.47239292102|MessageID: ESD_SENSOR, Value: 1003|0
3937.77239292102|MessageID: PIN_INIT_START|0
3942.12250116942|MessageID: PIN_STOP|0
3942.53831764342|MessageID: AMOUNT_SEL|0
3943.80022459723|MessageID: WDR_INIT_START|0
3948.68582493505|MessageID: WDR_STOP|0
3950.51751397715|MessageID: CARD_REMOVED|0
3951.41751397715|MessageID: CARD_INSERT, Value: 4319401234565611|0
3951.41751397715|MessageID: ESD_SENSOR, Value: 995|0
3951.71751397715|MessageID: PIN_INIT_START|0
3955.54816235373|MessageID: PIN_STOP|0
3956.58502290861|MessageID: AMOUNT_SEL|0
3958.06783992363|MessageID: WDR_INIT_START|0
3961.4625750663|MessageID: WDR_STOP|0
3963.96627385923|MessageID: CARD_REMOVED|0
3964.86627385923|MessageID: CARD_INSERT, Value: 4319401234564538|0
3964.86627385923|MessageID: ESD_SENSOR, Value: 988|0
3965.16627385923|MessageID: PIN_INIT_START|0
3969.48464552171|MessageID: PIN_STOP|0
3969.5714809981|MessageID: AMOUNT_SEL|0
3971.21646997257|MessageID: WDR_INIT_START|0
3973.79883500453|MessageID: WDR_STOP|0
3974.30815958857|MessageID: CARD_REMOVED|0
3975.20815958857|MessageID: CARD_INSERT, Value: 4319401234569890|0
3975.20815958857|MessageID: ESD_SENSOR, Value: 997|0
3975.50815958857|MessageID: PIN_INIT_START|0
3979.19788824717|MessageID: PIN_STOP|0
3981.07468076004|MessageID: AMOUNT_SEL|0
3982.72295738077|MessageID: WDR_INIT_START|0
3985.11812125867|MessageID: WDR_STOP|0
3985.88122945548|MessageID: CARD_REMOVED|0
3986.78122945548|MessageID: CARD_INSERT, Value: 4319401234563170|0
3986.78122945548|MessageID: ESD_SENSOR, Value: 1001|0
3987.08122945548|MessageID: PIN_INIT_START|0
3990.2682927329|MessageID: PIN_STOP|0
3991.24569112676|MessageID: AMOUNT_SEL|0
3992.79519563146|MessageID: WDR_INIT_START|0
3994.8183624842|MessageID: WDR_STOP|0
3997.19949480171|MessageID: CARD_REMOVED|0
3998.09949480171|MessageID: CARD_INSERT, Value: 4319401234567729|0
3998.09949480171|MessageID: ESD_SENSOR, Value: 1003|0
3998.39949480171|MessageID: PIN_INIT_START|0
4003.11771309208|MessageID: PIN_STOP|0
4004.34061646128|MessageID: AMOUNT_SEL|0
4005.46549767623|MessageID: WDR_INIT_START|0
4007.71624538438|MessageID: WDR_STOP|0
4009.5438247757|MessageID: CARD_REMOVED|0
4010.4438247757|MessageID: CARD_INSERT, Value: 4319401234561158|0
4010.4438247757|MessageID: ESD_SENSOR, Value: 1008|0
4010.7438247757|MessageID: PIN_INIT_START|0
4016.20988303324|MessageID: PIN_STOP|0
4017.41717732346|MessageID: AMOUNT_SEL|0
4018.75050718105|MessageID: WDR_INIT_START|0
4022.72868967683|MessageID: WDR_STOP|0
4023.85964571375|MessageID: CARD_REMOVED|0
4024.75964571375|MessageID: CARD_INSERT, Value: 4319401234560848|0
4024.75964571375|MessageID: ESD_SENSOR, Value: 1001|0
4025.05964571375|MessageID: PIN_INIT_START|0
4030.83406407781|MessageID: PIN_STOP|0
4032.00862751009|MessageID: AMOUNT_SEL|0
4033.6006453707|MessageID: WDR_INIT_START|0
4036.47875357831|MessageID: WDR_STOP|0
4038.70475484757|MessageID: CARD_REMOVED|0
4039.60475484757|MessageID: CARD_INSERT, Value: 4319401234567921|0
4039.60475484757|MessageID: ESD_SENSOR, Value: 999|0
4039.90475484757|MessageID: PIN_INIT_START|0
4043.70739831786|MessageID: PIN_STOP|0
4044.27490269771|MessageID: AMOUNT_SEL|0
4046.13160278515|MessageID: WDR_INIT_START|0
4049.87833141478|MessageID: WDR_STOP|0
4053.1634823062|MessageID: CARD_REMOVED|0
4054.0634823062|MessageID: CARD_INSERT, Value: 4319401234560964|0
4054.0634823062|MessageID: ESD_SENSOR, Value: 994|0
4054.3634823062|MessageID: PIN_INIT_START|0
4060.59580094454|MessageID: PIN_STOP|0
4061.42752056261|MessageID: AMOUNT_SEL|0
4062.95893522239|MessageID: WDR_INIT_START|0
4064.65910693714|MessageID: WDR_STOP|0
4066.83641577521|MessageID: CARD_REMOVED|0
4067.73641577521|MessageID: CARD_INSERT, Value: 4319401234567729|0
4067.73641577521|MessageID: ESD_SENSOR, Value: 1003|0
4068.03641577521|MessageID: PIN_INIT_START|0
4073.46909921326|MessageID: PIN_STOP|0
4074.7663986453|MessageID: AMOUNT_SEL|0
4076.18967037176|MessageID: WDR_INIT_START|0
4079.08474773291|MessageID: WDR_STOP|0
4080.42842393244|MessageID: CARD_REMOVED|0
4081.32842393244|MessageID: CARD_INSERT, Value: 4319401234560964|0
4081.32842393244|MessageID: ESD_SENSOR, Value: 1000|0
4081.62842393244|MessageID: PIN_INIT_START|0
4087.88618441331|MessageID: PIN_STOP|0
4088.6420128698|MessageID: AMOUNT_SEL|0
4090.22248420065|MessageID: WDR_INIT_START|0
4093.90784598017|MessageID: WDR_STOP|0
4096.65659808019|MessageID: CARD_REMOVED|0
4097.55659808019|MessageID: CARD_INSERT, Value: 4319401234563403|0
4097.55659808019|MessageID: ESD_SENSOR, Value: 993|0
4097.85659808019|MessageID: PIN_INIT_START|0
4101.44264000119|MessageID: PIN_STOP|0
4102.14433529966|MessageID: AMOUNT_SEL|0
4104.36316741838|MessageID: WDR_INIT_START|0
4107.87644257915|MessageID: WDR_STOP|0
4110.06845726641|MessageID: CARD_REMOVED|0
4110.96845726641|MessageID: CARD_INSERT, Value: 4319401234567921|0
4110.96845726641|MessageID: ESD_SENSOR, Value: 1001|0
4111.26845726641|MessageID: PIN_INIT_START|0
4114.77428933899|MessageID: PIN_STOP|0
4115.12555387157|MessageID: AMOUNT_SEL|0
4116.51189490623|MessageID: WDR_INIT_START|0
4120.04437533954|MessageID: WDR_STOP|0
4121.96789644346|MessageID: CARD_REMOVED|0
4122.86789644346|MessageID: CARD_INSERT, Value: 4319401234561661|0
4122.86789644346|MessageID: ESD_SENSOR, Value: 995|0
4123.16789644346|MessageID: PIN_INIT_START|0
4125.49017442779|MessageID: PIN_STOP|0
4126.42962689969|MessageID: AMOUNT_SEL|0
4127.78649781737|MessageID: WDR_INIT_START|0
4129.91034017037|MessageID: WDR_STOP|0
4132.49279164744|MessageID: CARD_REMOVED|0
4133.39279164744|MessageID: CARD_INSERT, Value: 4319401234564594|0
4133.39279164744|MessageID: ESD_SENSOR, Value: 997|0
4133.69279164744|MessageID: PIN_INIT_START|0
4136.75149741182|MessageID: PIN_STOP|0
4137.34108457043|MessageID: AMOUNT_SEL|0
4138.52284847972|MessageID: WDR_INIT_START|0
4142.84529022432|MessageID: WDR_STOP|0
4144.41430262787|MessageID: CARD_REMOVED|0
4145.31430262787|MessageID: CARD_INSERT, Value: 4319401234565611|0
4145.31430262787|MessageID: ESD_SENSOR, Value: 996|0
4145.61430262787|MessageID: PIN_INIT_START|0
4148.96190676948|MessageID: PIN_STOP|0
4150.72513229079|MessageID: AMOUNT_SEL|0
4152.6116673034|MessageID: WDR_INIT_START|0
4154.81711081694|MessageID: WDR_STOP|0
4156.56314661433|MessageID: CARD_REMOVED|0
4157.46314661433|MessageID: CARD_INSERT, Value: 4319401234563403|0
4157.46314661433|MessageID: ESD_SENSOR, Value: 1003|0
4157.76314661433|MessageID: PIN_INIT_START|0
4162.55157712779|MessageID: PIN_STOP|0
4162.83244649989|MessageID: AMOUNT_SEL|0
4164.36171778347|MessageID: WDR_INIT_START|0
4166.50102143825|MessageID: WDR_STOP|0
4167.77535042732|MessageID: CARD_REMOVED|0
4168.67535042732|MessageID: CARD_INSERT, Value: 4319401234560699|0
4168.67535042732|MessageID: ESD_SENSOR, Value: 1001|0
4168.97535042732|MessageID: PIN_INIT_START|0
4172.31205988062|MessageID: PIN_STOP|0
4174.62323269454|MessageID: AMOUNT_SEL|0
4176.45023777796|MessageID: WDR_INIT_START|0
4178.95586732033|MessageID: WDR_STOP|0
4180.64397652854|MessageID: CARD_REMOVED|0
4181.54397652854|MessageID: CARD_INSERT, Value: 4319401234560088|0
4181.54397652854|MessageID: ESD_SENSOR, Value: 1005|0
4181.84397652854|MessageID: PIN_INIT_START|0
4186.09981759751|MessageID: PIN_STOP|0
4188.92707746358|MessageID: AMOUNT_SEL|0
4189.88591514988|MessageID: WDR_INIT_START|0
4193.05758902815|MessageID: WDR_STOP|0
4196.04573693739|MessageID: CARD_REMOVED|0
4196.94573693739|MessageID: CARD_INSERT, Value: 4319401234563403|0
4196.94573693739|MessageID: ESD_SENSOR, Value: 1001|0
4197.24573693739|MessageID: PIN_INIT_START|0
4202.00245698626|MessageID: PIN_STOP|0
4202.23941553856|MessageID: AMOUNT_SEL|0
4203.71511396463|MessageID: WDR_INIT_START|0
4206.11355487387|MessageID: WDR_STOP|0
4207.37568396332|MessageID: CARD_REMOVED|0
4208.27568396332|MessageID: CARD_INSERT, Value: 4319401234560848|0
4208.27568396332|MessageID: ESD_SENSOR, Value: 1000|0
4208.57568396332|MessageID: PIN_INIT_START|0
4214.81029799235|MessageID: PIN_STOP|0
4215.38098654973|MessageID: AMOUNT_SEL|0
4217.20907761257|MessageID: WDR_INIT_START|0
4219.36083526565|MessageID: WDR_STOP|0
4221.64380225286|MessageID: CARD_REMOVED|0
4222.54380225286|MessageID: CARD_INSERT, Value: 4319401234565611|0
4222.54380225286|MessageID: ESD_SENSOR, Value: 1001|0
4222.84380225286|MessageID: PIN_INIT_START|0
4227.48959935156|MessageID: PIN_STOP|0
4227.74513496811|MessageID: AMOUNT_SEL|0
4228.96171288872|MessageID: WDR_INIT_START|0
4233.75574417468|MessageID: WDR_STOP|0
4235.27706911443|MessageID: CARD_REMOVED|0
4236.17706911443|MessageID: CARD_INSERT, Value: 4319401234564538|0
4236.17706911443|MessageID: ESD_SENSOR, Value: 998|0
4236.47706911443|MessageID: PIN_INIT_START|0
4237.765172049|MessageID: PIN_STOP|0
4237.81024276388|MessageID: AMOUNT_SEL|0
4239.29500585369|MessageID: WDR_INIT_START|0
4241.63538885082|MessageID: WDR_STOP|0
4244.3315435097|MessageID: CARD_REMOVED|0
4245.2315435097|MessageID: CARD_INSERT, Value: 4319401234569890|0
4245.2315435097|MessageID: ESD_SENSOR, Value: 995|0
4245.5315435097|MessageID: PIN_INIT_START|0
4249.44938319373|MessageID: PIN_STOP|0
4249.75954522094|MessageID: AMOUNT_SEL|0
4251.06025000376|MessageID: WDR_INIT_START|0
4252.97643691348|MessageID: WDR_STOP|0
4254.48546676562|MessageID: CARD_REMOVED|0
4255.38546676562|MessageID: CARD_INSERT, Value: 4319401234563170|0
4255.38546676562|MessageID: ESD_SENSOR, Value: 998|0
4255.68546676562|MessageID: PIN_INIT_START|0
4261.03873037149|MessageID: PIN_STOP|0
4261.14215471804|MessageID: AMOUNT_SEL|0
4262.18360034896|MessageID: WDR_INIT_START|0
4264.73879594965|MessageID: WDR_STOP|0
4265.30743186344|MessageID: CARD_REMOVED|0
4266.20743186344|MessageID: CARD_INSERT, Value: 4319401234560088|0
4266.20743186344|MessageID: ESD_SENSOR, Value: 1003|0
4266.50743186344|MessageID: PIN_INIT_START|0
4270.8261437973|MessageID: PIN_STOP|0
4271.01273854649|MessageID: AMOUNT_SEL|0
4271.83815539767|MessageID: WDR_INIT_START|0
4273.87553331124|MessageID: WDR_STOP|0
4276.77187234062|MessageID: CARD_REMOVED|0
4277.67187234062|MessageID: CARD_INSERT, Value: 4319401234562317|0
4277.67187234062|MessageID: ESD_SENSOR, Value: 999|0
4277.97187234062|MessageID: PIN_INIT_START|0
4281.36525803708|MessageID: PIN_STOP|0
4281.69214016|MessageID: AMOUNT_SEL|0
4283.33080850819|MessageID: WDR_INIT_START|0
4288.08234205178|MessageID: WDR_STOP|0
4289.79023809264|MessageID: CARD_REMOVED|0
4290.69023809263|MessageID: CARD_INSERT, Value: 4319401234561720|0
4290.69023809263|MessageID: ESD_SENSOR, Value: 1002|0
4290.99023809264|MessageID: PIN_INIT_START|0
4295.37665340181|MessageID: PIN_STOP|0
4298.07020041139|MessageID: AMOUNT_SEL|0
4299.89586810329|MessageID: WDR_INIT_START|0
4301.25208025319|MessageID: WDR_STOP|0
4303.04654785144|MessageID: CARD_REMOVED|0
4303.94654785144|MessageID: CARD_INSERT, Value: 4319401234560088|0
4303.94654785144|MessageID: ESD_SENSOR, Value: 1009|0
4304.24654785144|MessageID: PIN_INIT_START|0
4310.02697110435|MessageID: PIN_STOP|0
4310.36752307449|MessageID: AMOUNT_SEL|0
4312.04550975411|MessageID: WDR_INIT_START|0
4315.32528012729|MessageID: WDR_STOP|0
4316.80041348956|MessageID: CARD_REMOVED|0
4317.70041348956|MessageID: CARD_INSERT, Value: 4319401234563170|0
4317.70041348956|MessageID: ESD_SENSOR, Value: 1001|0
4318.00041348956|MessageID: PIN_INIT_START|0
4321.01653908269|MessageID: PIN_STOP|0
4321.98971026653|MessageID: AMOUNT_SEL|0
4323.77225185269|MessageID: WDR_INIT_START|0
4327.80963417361|MessageID: WDR_STOP|0
4329.17301154144|MessageID: CARD_REMOVED|0
4330.07301154144|MessageID: CARD_INSERT, Value: 4319401234563978|0
4330.07301154144|MessageID: ESD_SENSOR, Value: 994|0
4330.37301154144|MessageID: PIN_INIT_START|0
4332.452571915|MessageID: PIN_STOP|0
